;apir_codes;asset_class;aum_comp;aum_share;base_currency;bloomberg_codes;codes;compart_id;currency;default_fundshare_id;default_share_code;default_share_isin_code;default_share_name;eng_asset_class;factsheet;has_docs;isin_codes;main_codes;management_company;moodys_timed;morning_star;morning_star_timed;name;nav;nav_euro;region;showcases;srri_risk;sub_asset_class;timed_performances;apir;bloomberg;isin;url
80;[None];Actions;{u'date': u'2017-03-13', u'value': 16513348.62};{u'date': u'2017-03-13', u'value': 16513348.62};Euro;[SYC FP Equity];{u'isin': u'FR0010018341', u'bloomberg': u'SYC FP Equity', u'apir': None};1550;Euro;4082;{u'type': u'isin', u'value': u'FR0010018341'};FR0010018341;BNP PARIBAS EASY STOXX EUROPE 600 CONSTRUCTION & MATERIALS UCITS ETF [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/f40cf89d-0ecf-43d4-a7d9-37cc1a8e9db1/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0010018341];[FR0010018341];THEAM;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};BNP PARIBAS EASY STOXX EUROPE 600 CONSTRUCTION & MATERIALS UCITS ETF;{u'date': u'2017-03-13', u'value': 634.9334};{u'date': u'2017-03-13', u'value': 634.9334};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 21.8845003222}, u'performance_ytd': {u'date': u'2017-03-10', u'value': 5.57794727579}, u'performance_5y': {u'date': u'2017-02-28', u'value': 92.7146865004}, u'performance_3y': {u'date': u'2017-02-28', u'value': 36.1963917849}};;SYC FP Equity;FR0010018341;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-stoxx-europe-600-construction-materials-ucits-etf-classique-c-fr0010018341
81;[None];Actions;{u'date': u'2017-03-13', u'value': 9501513.88};{u'date': u'2017-03-13', u'value': 9501513.88};Euro;[SYH FP Equity];{u'isin': u'FR0007068093', u'bloomberg': u'SYH FP Equity', u'apir': None};1547;Euro;4090;{u'type': u'isin', u'value': u'FR0007068093'};FR0007068093;BNP PARIBAS EASY STOXX EUROPE 600 HEALTH CARE UCITS ETF [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/98d16ba5-f463-4d62-8aeb-470e0e2262c1/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0007068093];[FR0007068093];THEAM;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};BNP PARIBAS EASY STOXX EUROPE 600 HEALTH CARE UCITS ETF;{u'date': u'2017-03-13', u'value': 1159.8528};{u'date': u'2017-03-13', u'value': 1159.8528};Europe;[];5;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 7.25273342836}, u'performance_ytd': {u'date': u'2017-03-10', u'value': 5.86397472203}, u'performance_5y': {u'date': u'2017-02-28', u'value': 94.0969169958}, u'performance_3y': {u'date': u'2017-02-28', u'value': 25.6361171116}};;SYH FP Equity;FR0007068093;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-stoxx-europe-600-health-care-ucits-etf-classique-c-fr0007068093
82;[None];Actions;{u'date': u'2017-03-13', u'value': 5488270.1};{u'date': u'2017-03-13', u'value': 5488270.1};Euro;[SYI FP];{u'isin': u'FR0007068101', u'bloomberg': u'SYI FP', u'apir': None};1554;Euro;4086;{u'type': u'isin', u'value': u'FR0007068101'};FR0007068101;BNP PARIBAS EASY STOXX EUROPE 600 INSURANCE UCITS ETF [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/db5979db-527c-4b59-922b-461c96c98cb0/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0007068101];[FR0007068101];THEAM;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};BNP PARIBAS EASY STOXX EUROPE 600 INSURANCE UCITS ETF;{u'date': u'2017-03-13', u'value': 449.932};{u'date': u'2017-03-13', u'value': 449.932};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 15.588132129}, u'performance_ytd': {u'date': u'2017-03-10', u'value': 1.71373471113}, u'performance_5y': {u'date': u'2017-02-28', u'value': 110.18659592}, u'performance_3y': {u'date': u'2017-02-28', u'value': 28.3529126489}};;SYI FP;FR0007068101;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-stoxx-europe-600-insurance-ucits-etf-classique-c-fr0007068101
83;[None];Actions;{u'date': u'2017-03-13', u'value': 3700786.56};{u'date': u'2017-03-13', u'value': 3700786.56};Euro;[SYM FP];{u'isin': u'FR0007068051', u'bloomberg': u'SYM FP', u'apir': None};1555;Euro;4087;{u'type': u'isin', u'value': u'FR0007068051'};FR0007068051;BNP PARIBAS EASY STOXX EUROPE 600 MEDIA UCITS ETF [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/74d66395-4802-45ed-84d5-f9ba8be846cd/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0007068051];[FR0007068051];THEAM;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};BNP PARIBAS EASY STOXX EUROPE 600 MEDIA UCITS ETF;{u'date': u'2017-03-13', u'value': 401.779};{u'date': u'2017-03-13', u'value': 401.779};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': -0.722507560588}, u'performance_ytd': {u'date': u'2017-03-10', u'value': -1.92703826819}, u'performance_5y': {u'date': u'2017-02-28', u'value': 90.3222120178}, u'performance_3y': {u'date': u'2017-02-28', u'value': 17.9696688296}};;SYM FP;FR0007068051;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-stoxx-europe-600-media-ucits-etf-classique-c-fr0007068051
84;[None];Actions;{u'date': u'2017-03-13', u'value': 23939429.36};{u'date': u'2017-03-13', u'value': 23939429.36};Euro;[SYE FP Equity];{u'isin': u'FR0007068085', u'bloomberg': u'SYE FP Equity', u'apir': None};1559;Euro;4081;{u'type': u'isin', u'value': u'FR0007068085'};FR0007068085;BNP PARIBAS EASY STOXX EUROPE 600 OIL&GAS UCITS ETF [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/6b6a4fe1-8558-4647-8eb6-f70833e55c27/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0007068085];[FR0007068085];THEAM;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};BNP PARIBAS EASY STOXX EUROPE 600 OIL&GAS UCITS ETF;{u'date': u'2017-03-13', u'value': 510.7514};{u'date': u'2017-03-13', u'value': 510.7514};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 24.1240202269}, u'performance_ytd': {u'date': u'2017-03-10', u'value': -3.97161348256}, u'performance_5y': {u'date': u'2017-02-28', u'value': 5.18288493606}, u'performance_3y': {u'date': u'2017-02-28', u'value': 3.85813507242}};;SYE FP Equity;FR0007068085;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-stoxx-europe-600-oil-gas-ucits-etf-classique-c-fr0007068085
85;[None];Actions;{u'date': u'2017-03-13', u'value': 34124142.4};{u'date': u'2017-03-13', u'value': 34124142.4};Euro;[SYQ FP Equity];{u'isin': u'FR0007068069', u'bloomberg': u'SYQ FP Equity', u'apir': None};1556;Euro;4088;{u'type': u'isin', u'value': u'FR0007068069'};FR0007068069;BNP PARIBAS EASY STOXX EUROPE 600 TECHNOLOGY UCITS ETF [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/d00e7287-384d-4728-8dc4-70b896c4fb57/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0007068069];[FR0007068069];THEAM;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};BNP PARIBAS EASY STOXX EUROPE 600 TECHNOLOGY UCITS ETF;{u'date': u'2017-03-13', u'value': 553.6757};{u'date': u'2017-03-13', u'value': 553.6757};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 22.0513889063}, u'performance_ytd': {u'date': u'2017-03-10', u'value': 9.04761782431}, u'performance_5y': {u'date': u'2017-02-28', u'value': 98.8863138051}, u'performance_3y': {u'date': u'2017-02-28', u'value': 41.6366321071}};;SYQ FP Equity;FR0007068069;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-stoxx-europe-600-technology-ucits-etf-classique-c-fr0007068069
86;[None];Actions;{u'date': u'2017-03-13', u'value': 9822045.13};{u'date': u'2017-03-13', u'value': 9822045.13};Euro;[SYT FP Equity];{u'isin': u'FR0007068044', u'bloomberg': u'SYT FP Equity', u'apir': None};1557;Euro;4089;{u'type': u'isin', u'value': u'FR0007068044'};FR0007068044;BNP PARIBAS EASY STOXX EUROPE 600 TELECOMMUNICATIONS UCITS ETF [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/5e2754c0-dc25-45d3-ac57-457a39ab67e5/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0007068044];[FR0007068044];THEAM;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};BNP PARIBAS EASY STOXX EUROPE 600 TELECOMMUNICATIONS UCITS ETF;{u'date': u'2017-03-13', u'value': 845.4889};{u'date': u'2017-03-13', u'value': 845.4889};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': -6.21998590446}, u'performance_ytd': {u'date': u'2017-03-10', u'value': 1.68835169454}, u'performance_5y': {u'date': u'2017-02-28', u'value': 46.7260654286}, u'performance_3y': {u'date': u'2017-02-28', u'value': 8.46388937205}};;SYT FP Equity;FR0007068044;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-stoxx-europe-600-telecommunications-ucits-etf-classique-c-fr0007068044
87;[None, None];Actions;{u'date': u'2017-03-10', u'value': 1359948865.82};{u'date': u'2017-03-10', u'value': 983528610};Euro;[ETZD FP, ETZ FP Equity];{u'isin': u'FR0011550193', u'bloomberg': u'ETZ FP Equity', u'apir': None};14257;Euro;14262;{u'type': u'isin', u'value': u'FR0011550193'};FR0011550193;BNP PARIBAS EASY STOXX EUROPE 600 UCITS ETF [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/8da7e232-8581-4c4c-bcc7-b1795c917b91/512', u'extension': u'pdf'};[DOC_FP, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID];[FR0011550672, FR0011550193];[FR0011550672, FR0011550193];THEAM;{u'date': None, u'value': None};4;{u'date': u'2017-03-08', u'value': u'4'};BNP PARIBAS EASY STOXX EUROPE 600 UCITS ETF;{u'date': u'2017-03-10', u'value': 47.0562};{u'date': u'2017-03-10', u'value': 47.0562};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 14.0715772583}, u'performance_ytd': {u'date': u'2017-03-10', u'value': 3.96334256103}, u'performance_5y': {u'date': u'2017-02-28', u'value': 60.0999715054}, u'performance_3y': {u'date': u'2017-02-28', u'value': 18.2911671748}};;ETZ FP Equity;FR0011550193;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-stoxx-europe-600-ucits-etf-classique-c-fr0011550193
88;[None];Actions;{u'date': u'2017-03-13', u'value': 12761101.67};{u'date': u'2017-03-13', u'value': 12761101.67};Euro;[SYU FP Equity];{u'isin': u'FR0007068036', u'bloomberg': u'SYU FP Equity', u'apir': None};1553;Euro;4085;{u'type': u'isin', u'value': u'FR0007068036'};FR0007068036;BNP PARIBAS EASY STOXX EUROPE 600 UTILITIES UCITS ETF [CLASSIQUE, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/0386ff76-850d-443b-82e1-ca24c2780dd2/512', u'extension': u'pdf'};[DOC_FP, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_FACTSHEET, DOC_KIID, DOC_PERFECT_PANEL];[FR0007068036];[FR0007068036];THEAM;{u'date': None, u'value': None};1;{u'date': u'2017-03-08', u'value': u'1'};BNP PARIBAS EASY STOXX EUROPE 600 UTILITIES UCITS ETF;{u'date': u'2017-03-13', u'value': 569.4887};{u'date': u'2017-03-13', u'value': 569.4887};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 3.56725055805}, u'performance_ytd': {u'date': u'2017-03-10', u'value': 0.71956172343}, u'performance_5y': {u'date': u'2017-02-28', u'value': 31.8610991873}, u'performance_3y': {u'date': u'2017-02-28', u'value': 5.86408060794}};;SYU FP Equity;FR0007068036;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-easy-stoxx-europe-600-utilities-ucits-etf-classique-c-fr0007068036
89;[None];Investissements alternatifs & Autres;{u'date': u'2017-03-12', u'value': 37378339.65};{u'date': u'2017-03-12', u'value': 37378339.65};Euro;[BPEDECL FP];{u'isin': u'FR0011681956', u'bloomberg': u'BPEDECL FP', u'apir': None};15399;Euro;15400;{u'type': u'isin', u'value': u'FR0011681956'};FR0011681956;BNP PARIBAS ECO-DEVELOPPEMENT 2021 [CLASSIC, C];Alternatives & Other;;[DOC_FP, DOC_IPTM, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0011681956];[FR0011681956];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};;{u'date': None, u'value': None};BNP PARIBAS ECO-DEVELOPPEMENT 2021;{u'date': u'2017-03-12', u'value': 210.19};{u'date': u'2017-03-12', u'value': 210.19};Monde;[];2;Produits structurés;{u'performance_1y': {u'date': u'2017-02-28', u'value': 0.446343779677}, u'performance_ytd': {u'date': u'2017-03-12', u'value': -0.61938534279}};;BPEDECL FP;FR0011681956;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/produits-structures/bnp-paribas-eco-developpement-2021-classic-c-fr0011681956
90;[None];Actions;{u'date': u'2017-03-10', u'value': 71939128.98};{u'date': u'2017-03-10', u'value': 71939128.98};Euro;[BNANPEN FP];{u'isin': u'FR0010077461', u'bloomberg': u'BNANPEN FP', u'apir': None};1659;Euro;4454;{u'type': u'isin', u'value': u'FR0010077461'};FR0010077461;BNP PARIBAS ENERGIE EUROPE [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/2e84521c-8743-463d-88ed-80dcddf19d3a/512', u'extension': u'pdf'};[DOC_FP, DOC_IPTM, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0010077461];[FR0010077461];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};3;{u'date': u'2017-03-08', u'value': u'3'};BNP PARIBAS ENERGIE EUROPE;{u'date': u'2017-03-10', u'value': 110.59};{u'date': u'2017-03-10', u'value': 110.59};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 21.9194704909}, u'performance_ytd': {u'date': u'2017-03-10', u'value': -4.22620594094}, u'performance_5y': {u'date': u'2017-02-28', u'value': -0.905585941002}, u'performance_3y': {u'date': u'2017-02-28', u'value': -0.00904731746992}};;BNANPEN FP;FR0010077461;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-energie-europe-classic-c-fr0010077461
91;[None];Investissements alternatifs & Autres;{u'date': u'2017-03-12', u'value': 84053576.88};{u'date': u'2017-03-12', u'value': 84053576.88};Euro;[BNPE19C FP];{u'isin': u'FR0011540152', u'bloomberg': u'BNPE19C FP', u'apir': None};14235;Euro;14236;{u'type': u'isin', u'value': u'FR0011540152'};FR0011540152;BNP PARIBAS ENVIRONNEMENT 2019 [CLASSIC, C];Alternatives & Other;;[DOC_FP, DOC_IPTM, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0011540152];[FR0011540152];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};;{u'date': None, u'value': None};BNP PARIBAS ENVIRONNEMENT 2019;{u'date': u'2017-03-12', u'value': 225.99};{u'date': u'2017-03-12', u'value': 225.99};Monde;[];2;Produits structurés;{u'performance_1y': {u'date': u'2017-02-28', u'value': 5.1661029514}, u'performance_ytd': {u'date': u'2017-03-12', u'value': 0.279552715655}, u'performance_3y': {u'date': u'2017-02-28', u'value': 12.1719792439}};;BNPE19C FP;FR0011540152;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/produits-structures/bnp-paribas-environnement-2019-classic-c-fr0011540152
92;[None, None, None];Produits de taux;{u'date': u'2017-03-10', u'value': 336626432.98};{u'date': u'2017-03-10', u'value': 228001642.49};Euro;[BNPEFBP FP, BNPEFBB FP, BNPEFBA FP];{u'isin': u'FR0011908078', u'bloomberg': u'BNPEFBA FP', u'apir': None};16175;Euro;16176;{u'type': u'isin', u'value': u'FR0011908078'};FR0011908078;BNP PARIBAS EURO FLEXI BOND INCOME [A, H];Fixed Income;;[DOC_FP, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0011908094, FR0011908078, FR0011908102];[FR0011908094, FR0011908078, FR0011908102];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};;{u'date': None, u'value': None};BNP PARIBAS EURO FLEXI BOND INCOME;{u'date': u'2017-03-10', u'value': 101.08};{u'date': u'2017-03-10', u'value': 101.08};Europe;[];3;Obligations européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 1.07615714879}, u'performance_ytd': {u'date': u'2017-03-10', u'value': -0.843633509908}};;BNPEFBA FP;FR0011908078;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/bnp-paribas-euro-flexi-bond-income-a-h-fr0011908078
93;[None, None];Actions;{u'date': u'2017-03-10', u'value': 217786431.44};{u'date': u'2017-03-10', u'value': 175846924.9};Euro;[FIMEUOD FP, FIMEUOP FP];{u'isin': u'FR0010137166', u'bloomberg': u'FIMEUOP FP', u'apir': None};886;Euro;2739;{u'type': u'isin', u'value': u'FR0010137166'};FR0010137166;BNP PARIBAS EURO VALEURS DURABLES [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/3d24c684-753c-4f28-b4b6-77852bd940e8/512', u'extension': u'pdf'};[DOC_CARBON_FOOT, DOC_FP, DOC_IPTM, DOC_REPA, DOC_REPS, DOC_SP, DOC_TRANSPARENCY, DOC_XFR, DOC_FACTSHEET, DOC_KIID];[FR0010137166, FR0010137174];[FR0010137166, FR0010137174];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};4;{u'date': u'2017-03-08', u'value': u'4'};BNP PARIBAS EURO VALEURS DURABLES;{u'date': u'2017-03-10', u'value': 223.38};{u'date': u'2017-03-10', u'value': 223.38};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 13.7009932044}, u'performance_ytd': {u'date': u'2017-03-10', u'value': 2.85477484115}, u'performance_5y': {u'date': u'2017-02-28', u'value': 53.3164164376}, u'performance_3y': {u'date': u'2017-02-28', u'value': 14.8537332348}};;FIMEUOP FP;FR0010137166;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-euro-valeurs-durables-classic-c-fr0010137166
94;[None, None];Actions;{u'date': u'2017-03-10', u'value': 151672195.12};{u'date': u'2017-03-10', u'value': 142813747.24};Euro;[BNPPADD FP, BNPPADI FP];{u'isin': u'FR0010077362', u'bloomberg': u'BNPPADI FP', u'apir': None};1627;Euro;4261;{u'type': u'isin', u'value': u'FR0010077362'};FR0010077362;BNP PARIBAS EUROPE DIVIDENDE RESPONSABLE [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/1043e407-8c35-46da-9b0c-9a20428aa03d/512', u'extension': u'pdf'};[DOC_CARBON_FOOT, DOC_FLYERP, DOC_FP, DOC_IPTM, DOC_REPA, DOC_REPS, DOC_SP, DOC_FACTSHEET, DOC_IPTM, DOC_KIID];[FR0010077362, FR0010077396];[FR0010077362, FR0010077396];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};2;{u'date': u'2017-03-08', u'value': u'2'};BNP PARIBAS EUROPE DIVIDENDE RESPONSABLE;{u'date': u'2017-03-10', u'value': 208.29};{u'date': u'2017-03-10', u'value': 208.29};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 9.5819281623}, u'performance_ytd': {u'date': u'2017-03-10', u'value': 2.13798852547}, u'performance_5y': {u'date': u'2017-02-28', u'value': 34.2536726128}, u'performance_3y': {u'date': u'2017-02-28', u'value': 7.25100853984}};;BNPPADI FP;FR0010077362;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-europe-dividende-responsable-classic-c-fr0010077362
95;[None];Investissements alternatifs & Autres;{u'date': u'2017-03-12', u'value': 5073788.28};{u'date': u'2017-03-12', u'value': 5073788.28};Euro;[BNPEU19 FP];{u'isin': u'FR0010925123', u'bloomberg': u'BNPEU19 FP', u'apir': None};491;Euro;4336;{u'type': u'isin', u'value': u'FR0010925123'};FR0010925123;BNP PARIBAS EUROPE PLUS 2019 [CLASSIC, C];Alternatives & Other;;[DOC_FP, DOC_IPTM, DOC_REPA, DOC_REPS, DOC_SP, DOC_KIID];[FR0010925123];[FR0010925123];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};;{u'date': None, u'value': None};BNP PARIBAS EUROPE PLUS 2019;{u'date': u'2017-03-12', u'value': 1330.07};{u'date': u'2017-03-12', u'value': 1330.07};Monde;[];6;Produits structurés;{u'performance_1y': {u'date': u'2017-02-28', u'value': 8.34009841117}, u'performance_ytd': {u'date': u'2017-03-12', u'value': 1.97108160324}, u'performance_5y': {u'date': u'2017-02-28', u'value': 52.9267323028}, u'performance_3y': {u'date': u'2017-02-28', u'value': 10.9427752235}};;BNPEU19 FP;FR0010925123;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/produits-structures/bnp-paribas-europe-plus-2019-classic-c-fr0010925123
96;[None, None];Produits de taux;{u'date': u'2017-03-09', u'value': 31430303.4};{u'date': u'2017-03-09', u'value': 15500562.4};Euro;[BNPP22D FP, BNPP22C FP];{u'isin': u'FR0013153228', u'bloomberg': u'BNPP22C FP', u'apir': None};20167;Euro;20168;{u'type': u'isin', u'value': u'FR0013153228'};FR0013153228;BNP PARIBAS EUROPEAN HY 2022  CLASSIC CAPITALISATION;Fixed Income;;[DOC_FP, DOC_IPTM, DOC_SP, DOC_KIID];[FR0013153228, FR0013153236];[FR0013153228, FR0013153236];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};;{u'date': None, u'value': None};BNP PARIBAS EUROPEAN HY 2022;{u'date': u'2017-03-09', u'value': 103.8};{u'date': u'2017-03-09', u'value': 103.8};Europe;[];4;Obligations européennes;{};;BNPP22C FP;FR0013153228;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/obligations-europeennes/bnp-paribas-european-hy-2022-classic-capitalisationfr0013153228
97;[None];Actions;{u'date': u'2017-03-10', u'value': 22642835.5};{u'date': u'2017-03-10', u'value': 22642835.5};Euro;[BNPAPFI FP];{u'isin': u'FR0010077321', u'bloomberg': u'BNPAPFI FP', u'apir': None};1658;Euro;4453;{u'type': u'isin', u'value': u'FR0010077321'};FR0010077321;BNP PARIBAS FINANCE EUROPE [CLASSIC, C];Equity;{u'url': u'http://docfinder.is.bnpparibas-ip.com/api/files/19d24aab-778f-4363-9672-4225636ca436/512', u'extension': u'pdf'};[DOC_FP, DOC_IPTM, DOC_NOTICE-MISCELLANEOUS, DOC_REPA, DOC_REPS, DOC_SP, DOC_FACTSHEET, DOC_KIID];[FR0010077321];[FR0010077321];BNP PARIBAS ASSET MANAGEMENT;{u'date': None, u'value': None};1;{u'date': u'2017-03-08', u'value': u'1'};BNP PARIBAS FINANCE EUROPE;{u'date': u'2017-03-10', u'value': 56.81};{u'date': u'2017-03-10', u'value': 56.81};Europe;[];6;Actions européennes;{u'performance_1y': {u'date': u'2017-02-28', u'value': 17.4309932623}, u'performance_ytd': {u'date': u'2017-03-10', u'value': 5.28169014085}, u'performance_5y': {u'date': u'2017-02-28', u'value': 20.5757643383}, u'performance_3y': {u'date': u'2017-02-28', u'value': -11.9171829149}};;BNPAPFI FP;FR0010077321;http://www.bnpparibas-ip.fr/investisseur-prive-particulier/fundsheet/actions-europeennes/bnp-paribas-finance-europe-classic-c-fr0010077321
